2018-05-24T06:43:05.774+0000 I CONTROL  [initandlisten] MongoDB starting : pid=41 port=27017 dbpath=/mongo/mem 64-bit host=node2
2018-05-24T06:46:10.735+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:46604 #22 (18 connections now open)
2018-05-24T06:46:10.737+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:47206 #23 (19 connections now open)
2018-05-24T06:46:10.737+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:46608 #24 (20 connections now open)
2018-05-24T06:46:10.738+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:47210 #25 (21 connections now open)
2018-05-24T06:46:10.740+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:46618 #26 (22 connections now open)
2018-05-24T06:46:10.741+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:47220 #27 (23 connections now open)
2018-05-24T06:46:10.745+0000 I NETWORK  [listener] connection accepted from 172.23.0.4:47222 #28 (24 connections now open)
2018-05-24T06:46:10.749+0000 I NETWORK  [conn28] received client metadata from 172.23.0.4:47222 conn28: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.752+0000 I NETWORK  [listener] connection accepted from 172.23.0.3:46632 #29 (25 connections now open)
2018-05-24T06:46:10.754+0000 I NETWORK  [conn22] received client metadata from 172.23.0.3:46604 conn22: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.742+0000 I NETWORK  [conn26] received client metadata from 172.23.0.3:46618 conn26: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.755+0000 I NETWORK  [conn23] received client metadata from 172.23.0.4:47206 conn23: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.755+0000 I NETWORK  [conn24] received client metadata from 172.23.0.3:46608 conn24: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.755+0000 I NETWORK  [conn25] received client metadata from 172.23.0.4:47210 conn25: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.755+0000 I NETWORK  [conn27] received client metadata from 172.23.0.4:47220 conn27: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.757+0000 I NETWORK  [conn29] received client metadata from 172.23.0.3:46632 conn29: { driver: { name: "mongo-java-driver", version: "unknown" }, os: { type: "Linux", name: "Linux", architecture: "amd64", version: "4.9.87-linuxkit-aufs" }, platform: "Java/Oracle Corporation/1.8.0_171-8u171-b11-0ubuntu0.17.10.1-b11" }
2018-05-24T06:46:10.893+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to node1:27017 - NetworkInterfaceExceededTimeLimit: Operation timed out
2018-05-24T06:46:10.903+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to node1:27017 - NetworkInterfaceExceededTimeLimit: Operation timed out
2018-05-24T06:46:10.906+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Failed to connect to node1:27017 - NetworkInterfaceExceededTimeLimit: Operation timed out
2018-05-24T06:46:10.907+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Connecting to node1:27017
2018-05-24T06:46:10.911+0000 I ASIO     [NetworkInterfaceASIO-Replication-0] Successfully connected to node1:27017, took 4ms (1 connections now open to node1:27017)
2018-05-24T06:46:10.912+0000 I REPL     [replexec-4] Member node1:27017 is now in state SECONDARY
2018-05-24T06:46:11.208+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:35432 #30 (26 connections now open)
2018-05-24T06:46:11.208+0000 I NETWORK  [conn30] received client metadata from 172.23.0.2:35432 conn30: { driver: { name: "NetworkInterfaceASIO-Replication", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:46:11.309+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:35434 #31 (27 connections now open)
2018-05-24T06:46:11.310+0000 I NETWORK  [conn31] received client metadata from 172.23.0.2:35434 conn31: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:46:11.315+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:35436 #32 (28 connections now open)
2018-05-24T06:46:11.316+0000 I NETWORK  [conn32] received client metadata from 172.23.0.2:35436 conn32: { driver: { name: "NetworkInterfaceASIO-RS", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:46:11.327+0000 I NETWORK  [listener] connection accepted from 172.23.0.2:35438 #33 (29 connections now open)
2018-05-24T06:46:11.328+0000 I NETWORK  [conn33] received client metadata from 172.23.0.2:35438 conn33: { driver: { name: "MongoDB Internal Client", version: "3.6.4" }, os: { type: "Linux", name: "Ubuntu", architecture: "x86_64", version: "17.10" } }
2018-05-24T06:46:11.348+0000 I NETWORK  [conn33] end connection 172.23.0.2:35438 (28 connections now open)
2018-05-24T06:46:11.358+0000 I COMMAND  [conn27] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 6), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("9c70600d-2004-4947-a90a-abc7db1c3c0c") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 581ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn15] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144340, 131), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("7b29adbe-7f6a-4939-a44b-b867aff1cb3b") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10634ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn21] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144367, 4), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("ff13322c-8078-4bb1-b9ab-95c8d3b1ba5a") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 3843ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn28] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("b31e3876-99bb-45bc-85cc-f6aa6cc58cc0") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 593ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn24] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 2), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("7b29adbe-7f6a-4939-a44b-b867aff1cb3b") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 587ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn11] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("b31e3876-99bb-45bc-85cc-f6aa6cc58cc0") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10634ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn26] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 2), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("d6eb466a-a3fd-4384-a00b-24c3336307a6") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 590ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn23] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("91902db3-5a06-4f16-8758-eb6b2887cf8e") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 585ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn29] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 2), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("f845e373-8883-4698-9f0e-0f959b321fc2") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 583ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn10] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("9c70600d-2004-4947-a90a-abc7db1c3c0c") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10640ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn14] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 8), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("f845e373-8883-4698-9f0e-0f959b321fc2") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10629ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn9] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144340, 132), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("82e2129e-cce5-4e19-81dc-d3a093d6553f") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10634ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn19] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144341, 164), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("866ab5f1-af8a-4d70-9977-fa6c7aab5f98") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 3849ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn22] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 8), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("41a7ece1-e612-47c1-a99e-2c6a135afebb") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 594ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn13] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144340, 131), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("41a7ece1-e612-47c1-a99e-2c6a135afebb") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10634ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn12] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144360, 1), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("91902db3-5a06-4f16-8758-eb6b2887cf8e") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10640ms
2018-05-24T06:46:11.374+0000 I NETWORK  [conn12] end connection 172.23.0.4:46948 (22 connections now open)
2018-05-24T06:46:11.359+0000 I COMMAND  [conn25] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 6), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("82e2129e-cce5-4e19-81dc-d3a093d6553f") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 582ms
2018-05-24T06:46:11.358+0000 I COMMAND  [conn18] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144341, 164), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("62f62ff2-2318-43d1-802f-fb853d569f3b") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 3846ms
2018-05-24T06:46:11.359+0000 I COMMAND  [conn20] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144341, 164), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("59f71419-3952-4ca7-9501-91faa754edb5") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 3847ms
2018-05-24T06:46:11.359+0000 I NETWORK  [conn15] end connection 172.23.0.3:46354 (27 connections now open)
2018-05-24T06:46:11.363+0000 I NETWORK  [conn11] end connection 172.23.0.4:46946 (26 connections now open)
2018-05-24T06:46:11.370+0000 I NETWORK  [conn10] end connection 172.23.0.4:46940 (25 connections now open)
2018-05-24T06:46:11.371+0000 I NETWORK  [conn14] end connection 172.23.0.3:46352 (24 connections now open)
2018-05-24T06:46:11.371+0000 I NETWORK  [conn9] end connection 172.23.0.4:46920 (23 connections now open)
2018-05-24T06:46:11.359+0000 I COMMAND  [conn16] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144340, 131), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("d6eb466a-a3fd-4384-a00b-24c3336307a6") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 10629ms
2018-05-24T06:46:11.374+0000 I NETWORK  [conn13] end connection 172.23.0.3:46350 (21 connections now open)
2018-05-24T06:46:11.383+0000 I NETWORK  [conn16] end connection 172.23.0.3:46358 (20 connections now open)
2018-05-24T06:46:12.374+0000 I COMMAND  [conn27] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 10), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("69bf868d-59ca-4b88-aaba-32616327b251") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 1013ms
2018-05-24T06:46:12.375+0000 I NETWORK  [conn7] end connection 172.23.0.2:46064 (19 connections now open)
2018-05-24T06:46:12.374+0000 I COMMAND  [conn29] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144371, 5), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("a8dffd97-b90a-43d0-910e-6bba5a3ceb89") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 1004ms
2018-05-24T06:46:12.374+0000 I COMMAND  [conn24] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144370, 10), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("bb2584b4-9cc9-45b6-8f39-2edf90c9d740") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 1010ms
2018-05-24T06:46:12.374+0000 I COMMAND  [conn25] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key2" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144371, 4), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("9d1df907-1a28-4044-934e-d8ed7431fd49") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 998ms
2018-05-24T06:46:12.374+0000 I COMMAND  [conn23] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144371, 4), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("88bc9639-a60b-46e4-8c16-fd6d74cdad7e") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 1003ms
2018-05-24T06:46:12.374+0000 I COMMAND  [conn18] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key1" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144371, 2), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("6f203a26-81a4-41eb-b323-791bd6101a48") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:315 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 996ms
2018-05-24T06:46:12.374+0000 I COMMAND  [conn19] command lily.storage command: find { find: "storage", readConcern: { level: "linearizable" }, filter: { key: "key3" }, limit: 1, singleBatch: true, $db: "lily", $clusterTime: { clusterTime: Timestamp(1527144371, 2), signature: { hash: BinData(0, 0000000000000000000000000000000000000000), keyId: 0 } }, lsid: { id: UUID("c575c02e-79a6-4967-b38b-7cecc0175be5") } } planSummary: IXSCAN { key: 1 } keysExamined:1 docsExamined:1 cursorExhausted:1 numYields:0 nreturned:1 reslen:316 locks:{ Global: { acquireCount: { r: 4, w: 2 } }, Database: { acquireCount: { r: 1, w: 2 } }, Collection: { acquireCount: { r: 1 } }, oplog: { acquireCount: { w: 2 } } } protocol:op_msg 1002ms
